smiles,mol_id,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
o1c(cc(n1)OP(=S)(OCC)OCC)-c1ccccc1,TOX22080,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCCCCCCCCCN1CCCCCC1=O,TOX22086,0.0,0.0,0.0,,0.0,0.0,,,,,,
C(CCCCN1CCCCCC1=O)CCCCCCC,TOX22086,0.0,0.0,0.0,,0.0,0.0,,,,,,
C(CCCCCCCCC)CCN1CCCCCC1=O,TOX22086,0.0,0.0,0.0,,0.0,0.0,,,,,,
C1(CCCCCN1CCCCCCCCCCCC)=O,TOX22086,0.0,0.0,0.0,,0.0,0.0,,,,,,
Cl[Sn](Cl)(Cl)Cl,TOX9679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl[Sn](Cl)(Cl)Cl,TOX9679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl[Sn](Cl)(Cl)Cl,TOX9679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl[Sn](Cl)(Cl)Cl,TOX9679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(S(N)(=O)=O)cc1,TOX25296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S(N)(=O)(=O)c1ccc(cc1)CN,TOX25296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(ccc1S(=O)(N)=O)CN,TOX25296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S(=O)(=O)(c1ccc(cc1)CN)N,TOX25296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(O)(P(=O)([O-])O)P(=O)([O-])O,TOX9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC(P(=O)([O-])O)(C)P([O-])(=O)O,TOX9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P(O)([O-])C(C)(P(O)(=O)[O-])O,TOX9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-]P(=O)(O)C(C)(P(O)(=O)[O-])O,TOX9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[Si]=O,TOX9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Si](=O)=O,TOX9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[Si]=O,TOX9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[Si]=O,TOX9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(S(=O)(=O)[N-]Cl)cc1,TOX20795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[N-](S(=O)(c1ccc(C)cc1)=O)Cl,TOX20795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(cc1)S(=O)([N-]Cl)=O,TOX20795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)([N-]Cl)c1ccc(cc1)C,TOX20795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-]c1ccccc1-c1ccccc1,TOX20794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
c1ccc(cc1)-c1ccccc1[O-],TOX20794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
c1ccc(-c2c([O-])cccc2)cc1,TOX20794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
c1ccc(c(c1)[O-])-c1ccccc1,TOX20794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,TOX5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-][N+](=O)c1c(c2c(ccc(c2)S(=O)(=O)O)c(c1)[N+]([O-])=O)O,TOX5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2c1ccc(S(=O)(O)=O)c2,TOX5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1(c(c2c(c([N+](=O)[O-])c1)ccc(c2)S(O)(=O)=O)O)[N+](=O)[O-],TOX5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,TOX5164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
[O-][N+](c1cc2c(cccc2)c([N+](=O)[O-])c1)=O,TOX5164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
[N+](=O)(c1cc([N+]([O-])=O)cc2ccccc21)[O-],TOX5164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
O=[N+](c1cc([N+](=O)[O-])cc2c1cccc2)[O-],TOX5164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,TOX5165,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1cccc2c1cccc2[N+](=O)[O-],TOX5165,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[N+](=O)(c1cccc2c1cccc2[N+]([O-])=O)[O-],TOX5165,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c1ccc2c(cccc2[N+](=O)[O-])c1[N+]([O-])=O,TOX5165,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,TOX865,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,
c1(Cc2ccc(c(c2)Cl)N)ccc(N)c(c1)Cl,TOX865,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,
c1c(cc(Cl)c(N)c1)Cc1cc(Cl)c(cc1)N,TOX865,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,
c1cc(N)c(Cl)cc1Cc1ccc(N)c(Cl)c1,TOX865,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,
CCCOC(=O)CC,TOX22337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(COC(CC)=O)C,TOX22337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(CC)OC(=O)CC,TOX22337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O(C(=O)CC)CCC,TOX22337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,TOX20246,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
C1(c2c(/C(=C\c3ccc(cc3)S(=O)(C)=O)C=1C)ccc(F)c2)CC(O)=O,TOX20246,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
c1c2c(/C(=C\c3ccc(S(=O)(=O)C)cc3)C(=C2CC(=O)O)C)ccc1F,TOX20246,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CS(=O)(=O)c1ccc(cc1)/C=C1/C(C)=C(c2c1ccc(F)c2)CC(O)=O,TOX20246,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,TOX14566,0.0,,0.0,,,,,,,,1.0,
O=C([O-])c1ccccc1.[NH2+]([C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@@H]1[C@@H](OC)C[C@@H](O[C@H]1C)O[C@H]1[C@@H](C)C=CC=C2CO[C@H]3[C@]2(O)[C@H](C(O[C@H]2C[C@H](O[C@@]4(C2)O[C@H]([C@@H](C)CC)[C@H](C=C4)C)CC=C1C)=O)C=C([C@H]3O)C)C,TOX14566,0.0,,0.0,,,,,,,,1.0,
C1(O[C@@H]2C[C@@]3(O[C@H]([C@H](CC)C)[C@@H](C)C=C3)O[C@@H](C2)CC=C(C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@H](C2)OC)O[C@@H]2O[C@H]([C@@H]([C@H](C2)OC)[NH2+]C)C)[C@H](C=CC=C2[C@]3([C@H]1C=C(C)[C@H]([C@H]3OC2)O)O)C)=O.c1ccc(cc1)C([O-])=O,TOX14566,0.0,,0.0,,,,,,,,1.0,
C1(C)[C@H]([C@H]2OCC3[C@@]2(O)[C@@H](C=1)C(=O)O[C@H]1C[C@@H](CC=C(C)[C@H]([C@@H](C)C=CC=3)O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@H]([C@@H]([C@H](C3)OC)[NH2+]C)C)[C@@H](OC)C2)O[C@@]2(C1)O[C@H]([C@H](CC)C)[C@H](C=C2)C)O.c1cc(ccc1)C([O-])=O,TOX14566,0.0,,0.0,,,,,,,,1.0,
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,TOX20243,0.0,0.0,0.0,,,0.0,,,,,,
[C@H]1(c2ccccc2[C@H](c2cc(c(Cl)cc2)Cl)CC1)NC,TOX20243,0.0,0.0,0.0,,,0.0,,,,,,
N([C@@H]1c2ccccc2[C@H](c2cc(Cl)c(cc2)Cl)CC1)C,TOX20243,0.0,0.0,0.0,,,0.0,,,,,,
c1c(ccc(Cl)c1Cl)[C@H]1c2ccccc2[C@@H](NC)CC1,TOX20243,0.0,0.0,0.0,,,0.0,,,,,,
O=C(Nc1ccc(/C=C/c2ccc(NC(=O)c3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1cc(S(=O)(=O)O)c2cccnc2c1O,TOX28689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
c1cc(c(S(O)(=O)=O)cc1NC(c1c(c2ncccc2c(S(O)(=O)=O)c1)O)=O)/C=C/c1ccc(NC(c2c(O)c3c(c(S(=O)(O)=O)c2)cccn3)=O)cc1S(O)(=O)=O,TOX28689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
c1(cc(c2c(c1O)nccc2)S(=O)(O)=O)C(=O)Nc1ccc(/C=C/c2ccc(cc2S(=O)(=O)O)NC(c2c(c3ncccc3c(c2)S(O)(=O)=O)O)=O)c(c1)S(=O)(=O)O,TOX28689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
c1cnc2c(c(S(=O)(O)=O)cc(C(=O)Nc3ccc(c(c3)S(=O)(=O)O)/C=C/c3ccc(NC(=O)c4c(c5c(c(S(O)(=O)=O)c4)cccn5)O)cc3S(=O)(=O)O)c2O)c1,TOX28689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CCOP(=S)(OCC)SCSC(C)(C)C,TOX2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O(P(OCC)(SCSC(C)(C)C)=S)CC,TOX2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(C)(C)(C)SCSP(OCC)(=S)OCC,TOX2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCOP(=S)(SCSC(C)(C)C)OCC,TOX2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,TOX28685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
O1CCN(C(=O)CN(C)Cc2c(cccc2Cl)NC(c2ccccc2)=O)CC1,TOX28685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
O=C(N1CCOCC1)CN(C)Cc1c(Cl)cccc1NC(=O)c1ccccc1,TOX28685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
c1(C(Nc2cccc(c2CN(CC(N2CCOCC2)=O)C)Cl)=O)ccccc1,TOX28685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,TOX28684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
c12ccccc1Cc1c(N=C2N2CCN(C)CC2)cccc1,TOX28684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
c12ccccc2Cc2c(cccc2)C(N2CCN(CC2)C)=N1,TOX28684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
c1cc2C(=Nc3c(cccc3)Cc2cc1)N1CCN(CC1)C,TOX28684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,TOX28683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C1CN(CCO)CCN1C(Cn1c(=O)sc2ccc(Cl)cc12)=O,TOX28683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=c1sc2ccc(cc2n1CC(N1CCN(CCO)CC1)=O)Cl,TOX28683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
s1c(n(c2cc(Cl)ccc21)CC(=O)N1CCN(CC1)CCO)=O,TOX28683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,TOX28682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
c1c(O)c(cc2CCN[C@H](c21)Cc1cc(c(OC)c(c1)OC)OC)O,TOX28682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
c1(O)cc2[C@@H](NCCc2cc1O)Cc1cc(OC)c(OC)c(OC)c1,TOX28682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
O(c1c(c(cc(C[C@H]2c3cc(c(O)cc3CCN2)O)c1)OC)OC)C,TOX28682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,TOX2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cccc2c1C(=O)N(C2=O)C1C(=O)NC(=O)CC1,TOX2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2C(=O)N(C3CCC(=O)NC3=O)C(=O)c2c1,TOX2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cccc2c1C(=O)N(C2=O)C1CCC(=O)NC1=O,TOX2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOCCOCCO,TOX1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CCOCCOCCO)C,TOX1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O(CCCC)CCOCCO,TOX1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(COCCOCCCC)O,TOX1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)/C=C\C(=O)O,TOX1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(=O)(O)/C=C\C(O)=O,TOX1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC(/C=C\C(O)=O)=O,TOX1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)/C=C\C(O)=O,TOX1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(=O)O,TOX1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC(=O)CCC,TOX1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC(=O)CCC,TOX1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CCC)O,TOX1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC=O,TOX1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C=O)CC,TOX1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=CCCC,TOX1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C=O)CC,TOX1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,TOX2991,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0
[C@@]1(C[C@@H](C)C(=O)[C@@H]([C@@H](O)[C@@]([C@H](OC([C@H](C)[C@H]([C@@H]([C@H]1O[C@@H]1O[C@@H](C[C@H](N(C)C)[C@H]1O)C)C)O[C@H]1C[C@@](C)(OC)[C@H]([C@@H](O1)C)O)=O)CC)(O)C)C)(O)C,TOX2991,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0
[C@H]1([C@](O)(C)[C@H](O)[C@H](C([C@@H](C[C@](C)([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]1C[C@@](OC)([C@@H](O)[C@@H](O1)C)C)C)O[C@@H]1O[C@@H](C[C@@H]([C@H]1O)N(C)C)C)O)C)=O)C)CC,TOX2991,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0
[C@@]1(C)(O)[C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@H]([C@@H]([C@H](C(O[C@@H]1CC)=O)C)O[C@H]1C[C@@](C)(OC)[C@H]([C@@H](O1)C)O)C)O)=O)O,TOX2991,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0
c1cc(-c2ccncc2)ccn1,TOX7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1c(ccnc1)-c1ccncc1,TOX7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1c(-c2ccncc2)ccnc1,TOX7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(ccn1)-c1ccncc1,TOX7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,TOX7205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1[Si](O[Si](O[Si](O[Si]1(C)C)(C)C)(C)C)(C)C,TOX7205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(O1)C,TOX7205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1[Si](O[Si](O[Si](C)(C)O[Si]1(C)C)(C)C)(C)C,TOX7205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN=C=S,TOX7204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S=C=NC,TOX7204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN=C=S,TOX7204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN=C=S,TOX7204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CCO,TOX7206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CCO,TOX7206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C=C(C)C)O,TOX7206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCC=C(C)C,TOX7206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,TOX3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(\C)(OP(OC)(=O)OC)=C\C(N(C)C)=O,TOX3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(N(C)C)/C=C(/OP(=O)(OC)OC)C,TOX3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O(P(OC)(O/C(C)=C/C(=O)N(C)C)=O)C,TOX3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(C)=CCl,TOX520,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC=C(C)C,TOX520,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CCl,TOX520,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C(=C(C)C)Cl,TOX520,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1c2c(O)ccc(Nc3ccc(CCO)cc3)c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,TOX5209,0.0,,1.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0
c12c(c([N+](=O)[O-])ccc2O)C(c2c(Nc3ccc(CCO)cc3)ccc(c2C1=O)O)=O,TOX5209,0.0,,1.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0
c1(c2c(c(Nc3ccc(cc3)CCO)cc1)C(=O)c1c(ccc(c1C2=O)O)[N+](=O)[O-])O,TOX5209,0.0,,1.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0
[N+](=O)([O-])c1ccc(c2C(=O)c3c(c(ccc3O)Nc3ccc(CCO)cc3)C(=O)c12)O,TOX5209,0.0,,1.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0
O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,TOX2629,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
c1c2c(C(=O)C(=C(O)C2=O)[C@H]2CC[C@@H](CC2)c2ccc(cc2)Cl)ccc1,TOX2629,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
c1(ccc(cc1)Cl)[C@H]1CC[C@@H](CC1)C1=C(O)C(=O)c2ccccc2C1=O,TOX2629,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
C1C[C@H](CC[C@@H]1C1=C(C(=O)c2c(cccc2)C1=O)O)c1ccc(Cl)cc1,TOX2629,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
Oc1ccc(-c2ccccc2)c(Cl)c1,TOX2353,1.0,0.0,,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,
c1(-c2ccccc2)ccc(O)cc1Cl,TOX2353,1.0,0.0,,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,
Clc1c(-c2ccccc2)ccc(c1)O,TOX2353,1.0,0.0,,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,
c1cccc(-c2ccc(cc2Cl)O)c1,TOX2353,1.0,0.0,,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,
O=C1CCCCCCCCCCC(=O)OCCO1,TOX24568,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C1CCCCCCC(=O)OCCOC(=O)CCC1,TOX24568,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C1CC(OCCOC(CCCCCCCC1)=O)=O,TOX24568,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C1C(OCCOC(=O)CCCCCCCCC1)=O,TOX24568,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=[N+]([O-])C1(Br)COCOC1,TOX24560,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
[N+](=O)(C1(COCOC1)Br)[O-],TOX24560,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
C1C([N+]([O-])=O)(Br)COCO1,TOX24560,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
[O-][N+](=O)C1(COCOC1)Br,TOX24560,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
CC#CCC(C)[C@H](O)/C=C/C1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,TOX21046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
C1[C@@H]2C/C(C[C@@H]2C([C@@H]1O)/C=C/[C@H](C(C)CC#CC)O)=C\CCCC(O)=O,TOX21046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
